Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO High	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Nitrogen monoxide NO	Unit	 Compensation	 Residual	Nitrogen dioxide NO2	Unit	 Compensation	 Residual	Sulfur dioxide SO2 High	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Hydrogen chloride HCl	Unit	 Compensation	 Residual	Hydrogen fluoride HF	Unit	 Compensation	 Residual	Methane CH4 High	Unit	 Compensation	 Residual	Ethane C2H6	Unit	 Compensation	 Residual	Ethylene C2H4	Unit	 Compensation	 Residual	Propane C3H8	Unit	 Compensation	 Residual	Formaldehyde CHOH	Unit	 Compensation	 Residual	Benzen	Unit	 Compensation	 Residual	Toluen	Unit	 Compensation	 Residual	Carbon monoxide CO Low	Unit	 Compensation	 Residual	Sulfur dioxide Low	Unit	 Compensation	 Residual	Methane Low	Unit	 Compensation	 Residual	Zr Oxygen	Unit	 Compensation	 Residual	 Status
0	2022-10-19	10:41:47		EC1.LIB	  5.63	vol-%	Wet	0.0280	  5.83	vol-%	Wet	0.0117	  0.90	vol-%	Wet	0.0180	  2.20	ppm	Wet	0.0165	180.15	ppm	Wet	0.0124	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0396	168.77	ppm	Wet	0.0107	  0.60	ppm	Wet	0.0007	  2.35	ppm	Wet	0.0323	323.32	ppm	Wet	0.0279	  7.55	ppm	Wet	0.0278	 44.03	ppm	Wet	0.0111	  0.00	ppm	Wet	0.0326	 15.54	ppm	Wet	0.0006	 52.39	ppm	Wet	0.0251	  0.00	ppm	Wet	0.0218	8967.77	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	323.32	ppm	Wet	0.0000	 10.65	vol-%	Wet	0.0000	Error
0	2022-10-19	10:41:57		EC1.LIB	  5.76	vol-%	Wet	0.0167	  5.53	vol-%	Wet	0.0097	  0.66	vol-%	Wet	0.0156	  1.83	ppm	Wet	0.0145	176.73	ppm	Wet	0.0107	  0.00	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0331	155.79	ppm	Wet	0.0090	  0.22	ppm	Wet	0.0005	  1.06	ppm	Wet	0.0190	211.83	ppm	Wet	0.0211	  3.25	ppm	Wet	0.0199	 24.84	ppm	Wet	0.0092	  0.00	ppm	Wet	0.0211	 14.53	ppm	Wet	0.0005	 39.74	ppm	Wet	0.0097	  0.00	ppm	Wet	0.0179	6579.92	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	211.83	ppm	Wet	0.0000	 11.63	vol-%	Wet	0.0000	Error
0	2022-10-19	10:42:08		EC1.LIB	  5.89	vol-%	Wet	0.0081	  5.46	vol-%	Wet	0.0082	  0.46	vol-%	Wet	0.0132	  1.50	ppm	Wet	0.0122	176.74	ppm	Wet	0.0093	  0.00	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0247	142.45	ppm	Wet	0.0076	  0.49	ppm	Wet	0.0004	  0.60	ppm	Wet	0.0092	129.57	ppm	Wet	0.0145	  2.65	ppm	Wet	0.0141	 13.48	ppm	Wet	0.0079	  0.00	ppm	Wet	0.0146	 11.99	ppm	Wet	0.0003	 27.68	ppm	Wet	0.0080	  0.00	ppm	Wet	0.0125	4589.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	129.57	ppm	Wet	0.0000	 12.14	vol-%	Wet	0.0000	Error
0	2022-10-19	10:42:20		EC1.LIB	  5.76	vol-%	Wet	0.0052	  5.20	vol-%	Wet	0.0068	  0.34	vol-%	Wet	0.0116	  1.25	ppm	Wet	0.0109	172.36	ppm	Wet	0.0083	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0203	130.33	ppm	Wet	0.0065	  0.50	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0059	 78.04	ppm	Wet	0.0101	  2.36	ppm	Wet	0.0106	  9.53	ppm	Wet	0.0064	  0.00	ppm	Wet	0.0112	  9.88	ppm	Wet	0.0003	 20.84	ppm	Wet	0.0054	  0.00	ppm	Wet	0.0083	3435.94	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 78.04	ppm	Wet	0.0000	 12.96	vol-%	Wet	0.0000	Error
0	2022-10-19	10:42:30		EC1.LIB	  5.56	vol-%	Wet	0.0046	  4.93	vol-%	Wet	0.0064	  0.32	vol-%	Wet	0.0108	  0.98	ppm	Wet	0.0101	166.56	ppm	Wet	0.0079	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0189	120.47	ppm	Wet	0.0056	  0.21	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0053	 65.84	ppm	Wet	0.0090	  2.56	ppm	Wet	0.0095	  9.63	ppm	Wet	0.0056	  0.00	ppm	Wet	0.0095	  9.09	ppm	Wet	0.0004	 18.68	ppm	Wet	0.0047	  0.00	ppm	Wet	0.0078	3230.63	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 65.84	ppm	Wet	0.0000	 13.45	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:42:37		EC1.LIB	  5.39	vol-%	Wet	0.0042	  4.55	vol-%	Wet	0.0056	  0.28	vol-%	Wet	0.0106	  1.20	ppm	Wet	0.0101	165.28	ppm	Wet	0.0079	  0.00	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0182	111.50	ppm	Wet	0.0050	  0.44	ppm	Wet	0.0004	  0.07	ppm	Wet	0.0047	 59.24	ppm	Wet	0.0082	  2.87	ppm	Wet	0.0088	 10.28	ppm	Wet	0.0050	  0.00	ppm	Wet	0.0089	  8.42	ppm	Wet	0.0003	 17.19	ppm	Wet	0.0043	  0.00	ppm	Wet	0.0072	2849.73	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 59.24	ppm	Wet	0.0000	 13.85	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:42:48		EC1.LIB	  5.20	vol-%	Wet	0.0039	  4.20	vol-%	Wet	0.0046	  0.29	vol-%	Wet	0.0103	  1.04	ppm	Wet	0.0098	163.27	ppm	Wet	0.0077	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0177	102.86	ppm	Wet	0.0039	  0.36	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0044	 66.59	ppm	Wet	0.0080	  3.57	ppm	Wet	0.0082	 12.85	ppm	Wet	0.0040	  0.00	ppm	Wet	0.0086	  8.28	ppm	Wet	0.0003	 16.62	ppm	Wet	0.0040	  0.00	ppm	Wet	0.0072	2883.61	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 66.59	ppm	Wet	0.0000	 14.33	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:42:59		EC1.LIB	  5.01	vol-%	Wet	0.0040	  3.97	vol-%	Wet	0.0041	  0.28	vol-%	Wet	0.0100	  0.97	ppm	Wet	0.0096	159.70	ppm	Wet	0.0077	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0172	 94.40	ppm	Wet	0.0037	  0.40	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0046	 67.61	ppm	Wet	0.0077	  3.80	ppm	Wet	0.0078	 14.32	ppm	Wet	0.0036	  0.00	ppm	Wet	0.0080	  8.03	ppm	Wet	0.0003	 15.67	ppm	Wet	0.0040	  0.00	ppm	Wet	0.0068	2782.81	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 67.61	ppm	Wet	0.0000	 14.53	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:43:11		EC1.LIB	  4.97	vol-%	Wet	0.0035	  4.22	vol-%	Wet	0.0038	  0.29	vol-%	Wet	0.0101	  0.98	ppm	Wet	0.0096	160.01	ppm	Wet	0.0077	  0.00	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0168	 87.63	ppm	Wet	0.0039	  0.21	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0040	 69.43	ppm	Wet	0.0074	  4.13	ppm	Wet	0.0073	 14.98	ppm	Wet	0.0036	  0.00	ppm	Wet	0.0076	  8.45	ppm	Wet	0.0003	 15.01	ppm	Wet	0.0040	  0.00	ppm	Wet	0.0065	2869.36	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 69.43	ppm	Wet	0.0000	 13.93	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:43:18		EC1.LIB	  4.99	vol-%	Wet	0.0037	  4.27	vol-%	Wet	0.0034	  0.27	vol-%	Wet	0.0095	  0.92	ppm	Wet	0.0090	161.12	ppm	Wet	0.0074	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0165	 84.63	ppm	Wet	0.0037	  0.54	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0042	 68.88	ppm	Wet	0.0073	  3.88	ppm	Wet	0.0071	 14.86	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0073	  8.10	ppm	Wet	0.0003	 14.42	ppm	Wet	0.0039	  0.00	ppm	Wet	0.0066	2675.10	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 68.88	ppm	Wet	0.0000	 14.11	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:43:29		EC1.LIB	  4.99	vol-%	Wet	0.0035	  4.35	vol-%	Wet	0.0038	  0.25	vol-%	Wet	0.0094	  1.00	ppm	Wet	0.0090	159.94	ppm	Wet	0.0073	  0.00	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0166	 80.45	ppm	Wet	0.0034	  0.53	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0040	 58.78	ppm	Wet	0.0067	  3.01	ppm	Wet	0.0068	 12.11	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0069	  7.81	ppm	Wet	0.0002	 13.63	ppm	Wet	0.0036	  0.00	ppm	Wet	0.0061	2506.59	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 58.78	ppm	Wet	0.0000	 13.88	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:43:40		EC1.LIB	  5.07	vol-%	Wet	0.0032	  4.51	vol-%	Wet	0.0033	  0.21	vol-%	Wet	0.0090	  1.15	ppm	Wet	0.0086	161.39	ppm	Wet	0.0072	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0129	 77.09	ppm	Wet	0.0033	  0.16	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0037	 41.28	ppm	Wet	0.0055	  1.84	ppm	Wet	0.0059	  8.26	ppm	Wet	0.0033	  0.00	ppm	Wet	0.0060	  7.31	ppm	Wet	0.0003	 11.68	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0050	2088.49	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 41.28	ppm	Wet	0.0000	 13.90	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:43:52		EC1.LIB	  5.07	vol-%	Wet	0.0030	  4.43	vol-%	Wet	0.0031	  0.18	vol-%	Wet	0.0083	  1.14	ppm	Wet	0.0080	155.15	ppm	Wet	0.0070	  0.07	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0125	 73.57	ppm	Wet	0.0029	  0.47	ppm	Wet	0.0002	  0.05	ppm	Wet	0.0035	 30.57	ppm	Wet	0.0050	  1.01	ppm	Wet	0.0054	  6.47	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0055	  6.44	ppm	Wet	0.0003	 10.62	ppm	Wet	0.0027	  0.00	ppm	Wet	0.0044	1781.24	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 30.57	ppm	Wet	0.0000	 14.27	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:44:01		EC1.LIB	  4.97	vol-%	Wet	0.0029	  4.28	vol-%	Wet	0.0031	  0.18	vol-%	Wet	0.0084	  1.12	ppm	Wet	0.0080	146.46	ppm	Wet	0.0069	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0128	 69.99	ppm	Wet	0.0030	  0.41	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0034	 29.23	ppm	Wet	0.0049	  1.18	ppm	Wet	0.0053	  5.09	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0051	  5.94	ppm	Wet	0.0003	 10.20	ppm	Wet	0.0027	  0.00	ppm	Wet	0.0045	1750.47	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 29.23	ppm	Wet	0.0000	 14.38	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:44:08		EC1.LIB	  4.90	vol-%	Wet	0.0038	  4.45	vol-%	Wet	0.0029	  0.28	vol-%	Wet	0.0100	  1.06	ppm	Wet	0.0096	136.11	ppm	Wet	0.0076	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0142	 67.77	ppm	Wet	0.0030	  0.55	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0044	 61.93	ppm	Wet	0.0061	  2.46	ppm	Wet	0.0058	  8.33	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0054	  6.63	ppm	Wet	0.0003	 11.12	ppm	Wet	0.0039	  0.00	ppm	Wet	0.0058	2766.32	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	 61.93	ppm	Wet	0.0000	 13.28	vol-%	Wet	0.0000	Warning
0	2022-10-19	10:44:19		EC1.LIB	  4.94	vol-%	Wet	0.0111	  4.90	vol-%	Wet	0.0033	  0.56	vol-%	Wet	0.0133	  0.83	ppm	Wet	0.0125	125.37	ppm	Wet	0.0094	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0247	 67.51	ppm	Wet	0.0034	  0.44	ppm	Wet	0.0003	  0.40	ppm	Wet	0.0128	153.57	ppm	Wet	0.0115	  5.14	ppm	Wet	0.0108	 12.49	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0103	 10.51	ppm	Wet	0.0003	 14.16	ppm	Wet	0.0121	  0.00	ppm	Wet	0.0103	5622.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	153.57	ppm	Wet	0.0000	 12.49	vol-%	Wet	0.0000	Error
0	2022-10-19	10:44:31		EC1.LIB	  5.00	vol-%	Wet	0.0141	  4.97	vol-%	Wet	0.0037	  0.63	vol-%	Wet	0.0139	  0.79	ppm	Wet	0.0129	121.60	ppm	Wet	0.0100	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0272	 68.66	ppm	Wet	0.0038	  0.37	ppm	Wet	0.0005	  0.88	ppm	Wet	0.0165	162.35	ppm	Wet	0.0130	  7.08	ppm	Wet	0.0124	 15.02	ppm	Wet	0.0038	  0.00	ppm	Wet	0.0116	 12.05	ppm	Wet	0.0005	 15.14	ppm	Wet	0.0153	  0.00	ppm	Wet	0.0134	6285.15	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	162.35	ppm	Wet	0.0000	 12.68	vol-%	Wet	0.0000	Error
0	2022-10-19	10:44:43		EC1.LIB	  5.06	vol-%	Wet	0.0118	  4.85	vol-%	Wet	0.0033	  0.55	vol-%	Wet	0.0131	  0.73	ppm	Wet	0.0122	120.86	ppm	Wet	0.0095	  0.00	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0254	 68.71	ppm	Wet	0.0034	  0.67	ppm	Wet	0.0004	  0.62	ppm	Wet	0.0136	139.42	ppm	Wet	0.0117	  5.53	ppm	Wet	0.0108	 13.28	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0103	 11.17	ppm	Wet	0.0004	 15.48	ppm	Wet	0.0108	  0.00	ppm	Wet	0.0100	5472.75	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	139.42	ppm	Wet	0.0000	 13.19	vol-%	Wet	0.0000	Error
0	2022-10-19	10:44:50		EC1.LIB	  4.64	vol-%	Wet	0.0211	  4.82	vol-%	Wet	0.0045	  0.73	vol-%	Wet	0.0144	  0.76	ppm	Wet	0.0133	127.96	ppm	Wet	0.0107	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0333	 68.00	ppm	Wet	0.0048	  0.51	ppm	Wet	0.0005	  1.47	ppm	Wet	0.0241	283.00	ppm	Wet	0.0175	  8.22	ppm	Wet	0.0173	 46.71	ppm	Wet	0.0046	  0.00	ppm	Wet	0.0162	 13.74	ppm	Wet	0.0005	 26.17	ppm	Wet	0.0179	  0.00	ppm	Wet	0.0168	7256.57	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	283.00	ppm	Wet	0.0000	 11.93	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:01		EC1.LIB	  3.67	vol-%	Wet	0.0597	  5.27	vol-%	Wet	0.0109	  1.46	vol-%	Wet	0.0184	  1.04	ppm	Wet	0.0168	162.38	ppm	Wet	0.0150	  0.50	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0509	 70.06	ppm	Wet	0.0115	  0.70	ppm	Wet	0.0012	  5.51	ppm	Wet	0.0672	934.78	ppm	Wet	0.0407	 18.27	ppm	Wet	0.0433	229.53	ppm	Wet	0.0109	  0.00	ppm	Wet	0.0526	 23.13	ppm	Wet	0.0011	 81.56	ppm	Wet	0.0415	  0.00	ppm	Wet	0.0421	14587.43	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	934.78	ppm	Wet	0.0000	  8.59	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:12		EC1.LIB	  4.04	vol-%	Wet	0.0739	  6.19	vol-%	Wet	0.0137	  1.68	vol-%	Wet	0.0211	  1.87	ppm	Wet	0.0190	185.28	ppm	Wet	0.0169	  0.00	ppm	Wet	0.0020	  0.00	ppm	Wet	0.0544	 82.18	ppm	Wet	0.0137	  0.29	ppm	Wet	0.0014	  8.93	ppm	Wet	0.0827	1096.58	ppm	Wet	0.0543	 26.64	ppm	Wet	0.0548	316.99	ppm	Wet	0.0142	  0.00	ppm	Wet	0.0786	 27.29	ppm	Wet	0.0012	123.43	ppm	Wet	0.0361	  0.00	ppm	Wet	0.0421	16834.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1096.58	ppm	Wet	0.0000	  7.99	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:24		EC1.LIB	  4.32	vol-%	Wet	0.0739	  6.52	vol-%	Wet	0.0123	  1.55	vol-%	Wet	0.0218	  2.42	ppm	Wet	0.0197	188.50	ppm	Wet	0.0173	  3.72	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0586	 92.59	ppm	Wet	0.0127	  0.67	ppm	Wet	0.0014	  8.79	ppm	Wet	0.0832	968.77	ppm	Wet	0.0521	 13.59	ppm	Wet	0.0580	254.68	ppm	Wet	0.0126	  0.00	ppm	Wet	0.0770	 22.28	ppm	Wet	0.0016	114.70	ppm	Wet	0.0555	  0.00	ppm	Wet	0.0531	15478.72	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	968.77	ppm	Wet	0.0000	  8.35	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:34		EC1.LIB	  4.74	vol-%	Wet	0.0644	  6.59	vol-%	Wet	0.0111	  1.43	vol-%	Wet	0.0211	  2.71	ppm	Wet	0.0191	187.84	ppm	Wet	0.0163	  3.81	ppm	Wet	0.0010	  0.00	ppm	Wet	0.0553	 98.31	ppm	Wet	0.0115	  0.67	ppm	Wet	0.0012	  5.90	ppm	Wet	0.0729	782.24	ppm	Wet	0.0463	  9.74	ppm	Wet	0.0528	196.69	ppm	Wet	0.0113	  0.00	ppm	Wet	0.0681	 20.16	ppm	Wet	0.0014	100.60	ppm	Wet	0.0538	  0.00	ppm	Wet	0.0502	14317.57	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	782.24	ppm	Wet	0.0000	  8.92	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:41		EC1.LIB	  5.15	vol-%	Wet	0.0520	  6.37	vol-%	Wet	0.0095	  1.32	vol-%	Wet	0.0201	  2.58	ppm	Wet	0.0183	187.32	ppm	Wet	0.0149	  0.72	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0502	101.25	ppm	Wet	0.0100	  0.46	ppm	Wet	0.0011	  4.79	ppm	Wet	0.0587	627.77	ppm	Wet	0.0397	  7.12	ppm	Wet	0.0448	142.96	ppm	Wet	0.0095	  0.00	ppm	Wet	0.0549	 20.04	ppm	Wet	0.0010	 83.48	ppm	Wet	0.0425	  0.00	ppm	Wet	0.0389	13159.53	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	627.77	ppm	Wet	0.0000	  9.26	vol-%	Wet	0.0000	Error
0	2022-10-19	10:45:52		EC1.LIB	  5.25	vol-%	Wet	0.0425	  5.98	vol-%	Wet	0.0083	  1.23	vol-%	Wet	0.0196	  2.21	ppm	Wet	0.0178	175.17	ppm	Wet	0.0141	  3.34	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0447	103.51	ppm	Wet	0.0088	  0.33	ppm	Wet	0.0008	  3.63	ppm	Wet	0.0482	486.02	ppm	Wet	0.0340	  7.07	ppm	Wet	0.0377	 90.55	ppm	Wet	0.0084	  0.00	ppm	Wet	0.0445	 18.39	ppm	Wet	0.0009	 64.74	ppm	Wet	0.0423	  0.00	ppm	Wet	0.0393	12316.62	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	486.02	ppm	Wet	0.0000	 10.40	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:04		EC1.LIB	  5.45	vol-%	Wet	0.0267	  5.61	vol-%	Wet	0.0060	  0.94	vol-%	Wet	0.0182	  1.79	ppm	Wet	0.0168	153.66	ppm	Wet	0.0126	  0.33	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0373	103.97	ppm	Wet	0.0062	  0.24	ppm	Wet	0.0006	  1.95	ppm	Wet	0.0307	316.96	ppm	Wet	0.0247	  5.91	ppm	Wet	0.0249	 41.43	ppm	Wet	0.0061	  0.00	ppm	Wet	0.0270	 14.97	ppm	Wet	0.0006	 42.82	ppm	Wet	0.0251	  0.00	ppm	Wet	0.0221	9434.45	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	316.96	ppm	Wet	0.0000	 11.53	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:16		EC1.LIB	  5.46	vol-%	Wet	0.0184	  5.45	vol-%	Wet	0.0049	  0.76	vol-%	Wet	0.0163	  1.53	ppm	Wet	0.0152	146.37	ppm	Wet	0.0110	  0.00	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0318	 99.99	ppm	Wet	0.0051	  0.45	ppm	Wet	0.0005	  1.70	ppm	Wet	0.0211	214.61	ppm	Wet	0.0188	  1.25	ppm	Wet	0.0177	 20.83	ppm	Wet	0.0050	  0.00	ppm	Wet	0.0165	 11.93	ppm	Wet	0.0004	 30.63	ppm	Wet	0.0115	  0.00	ppm	Wet	0.0157	7634.99	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	214.61	ppm	Wet	0.0000	 11.13	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:23		EC1.LIB	  4.52	vol-%	Wet	0.0444	  5.57	vol-%	Wet	0.0080	  1.22	vol-%	Wet	0.0188	  1.29	ppm	Wet	0.0173	158.01	ppm	Wet	0.0140	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0456	 98.31	ppm	Wet	0.0084	  0.97	ppm	Wet	0.0008	  3.61	ppm	Wet	0.0501	506.90	ppm	Wet	0.0306	  7.88	ppm	Wet	0.0317	103.35	ppm	Wet	0.0081	  0.00	ppm	Wet	0.0369	 14.54	ppm	Wet	0.0010	 57.47	ppm	Wet	0.0310	  0.00	ppm	Wet	0.0292	12222.02	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	506.90	ppm	Wet	0.0000	  9.45	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:33		EC1.LIB	  3.58	vol-%	Wet	0.0836	  5.56	vol-%	Wet	0.0170	  2.02	vol-%	Wet	0.0239	  2.22	ppm	Wet	0.0220	188.54	ppm	Wet	0.0187	  0.56	ppm	Wet	0.0024	  0.00	ppm	Wet	0.0538	103.23	ppm	Wet	0.0169	  0.72	ppm	Wet	0.0018	  9.58	ppm	Wet	0.0935	1844.33	ppm	Wet	0.0717	 31.97	ppm	Wet	0.0668	393.08	ppm	Wet	0.0175	  0.00	ppm	Wet	0.0912	 26.41	ppm	Wet	0.0014	147.67	ppm	Wet	0.0426	  0.00	ppm	Wet	0.0492	20223.01	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1844.33	ppm	Wet	0.0000	  7.28	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:45		EC1.LIB	  3.82	vol-%	Wet	0.0860	  5.86	vol-%	Wet	0.0168	  1.99	vol-%	Wet	0.0242	  2.38	ppm	Wet	0.0222	208.27	ppm	Wet	0.0189	  0.00	ppm	Wet	0.0026	  0.00	ppm	Wet	0.0551	112.49	ppm	Wet	0.0167	  0.54	ppm	Wet	0.0017	 10.01	ppm	Wet	0.0962	1281.30	ppm	Wet	0.0652	 35.37	ppm	Wet	0.0653	363.17	ppm	Wet	0.0173	  0.00	ppm	Wet	0.0977	 26.63	ppm	Wet	0.0016	156.98	ppm	Wet	0.0315	  0.00	ppm	Wet	0.0377	19869.36	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1281.30	ppm	Wet	0.0000	  7.99	vol-%	Wet	0.0000	Error
0	2022-10-19	10:46:57		EC1.LIB	  4.64	vol-%	Wet	0.0654	  6.31	vol-%	Wet	0.0125	  1.62	vol-%	Wet	0.0220	  2.21	ppm	Wet	0.0199	203.02	ppm	Wet	0.0165	  0.00	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0548	120.71	ppm	Wet	0.0127	  0.19	ppm	Wet	0.0013	  5.91	ppm	Wet	0.0734	755.17	ppm	Wet	0.0509	 21.80	ppm	Wet	0.0517	218.94	ppm	Wet	0.0126	  0.00	ppm	Wet	0.0712	 25.17	ppm	Wet	0.0011	112.71	ppm	Wet	0.0363	  0.00	ppm	Wet	0.0397	16248.88	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	755.17	ppm	Wet	0.0000	  8.90	vol-%	Wet	0.0000	Error
0	2022-10-19	10:47:07		EC1.LIB	  5.02	vol-%	Wet	0.0508	  5.88	vol-%	Wet	0.0110	  1.45	vol-%	Wet	0.0207	  1.95	ppm	Wet	0.0189	192.11	ppm	Wet	0.0149	  0.00	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0500	121.10	ppm	Wet	0.0114	  0.08	ppm	Wet	0.0012	  4.71	ppm	Wet	0.0573	624.39	ppm	Wet	0.0432	 22.22	ppm	Wet	0.0434	167.68	ppm	Wet	0.0110	  0.00	ppm	Wet	0.0555	 26.33	ppm	Wet	0.0012	 89.79	ppm	Wet	0.0322	  0.00	ppm	Wet	0.0346	14512.34	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	624.39	ppm	Wet	0.0000	  9.73	vol-%	Wet	0.0000	Error
0	2022-10-19	10:47:14		EC1.LIB	  5.08	vol-%	Wet	0.0429	  5.60	vol-%	Wet	0.0090	  1.30	vol-%	Wet	0.0197	  1.78	ppm	Wet	0.0180	187.24	ppm	Wet	0.0138	  0.00	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0470	120.79	ppm	Wet	0.0094	  0.24	ppm	Wet	0.0010	  3.87	ppm	Wet	0.0483	491.03	ppm	Wet	0.0340	 16.65	ppm	Wet	0.0339	104.44	ppm	Wet	0.0090	  0.00	ppm	Wet	0.0396	 23.94	ppm	Wet	0.0010	 65.83	ppm	Wet	0.0264	  0.00	ppm	Wet	0.0283	13045.42	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	491.03	ppm	Wet	0.0000	 10.38	vol-%	Wet	0.0000	Error
